date,Open,High,Low,Close,Volume,Dividends,Stock Splits,symbol,change_abs,change_pct
2020-11-22,549.4866333007812,579.3724975585938,514.5172119140625,558.068115234375,21967049601,0.0,0.0,ETH-USD,8.58148193359375,1.5617271492200917
2020-11-23,558.0595092773438,609.9876098632812,551.2652587890625,608.4540405273438,27272302872,0.0,0.0,ETH-USD,50.39453125,9.030314941726939
2020-11-24,608.5227661132812,621.1734008789062,593.8351440429688,603.8977661132812,23281758100,0.0,0.0,ETH-USD,-4.625,-0.7600372997612747
2020-11-25,603.9020385742188,605.0941772460938,559.67138671875,570.6866455078125,20088492893,0.0,0.0,ETH-USD,-33.21539306640625,-5.5001293164742515
2020-11-26,570.514892578125,575.6414794921875,485.497314453125,518.8011474609375,31104004592,0.0,0.0,ETH-USD,-51.7137451171875,-9.064398807101417
2020-11-27,519.1080932617188,530.7771606445312,497.24261474609375,517.4937133789062,16831105703,0.0,0.0,ETH-USD,-1.6143798828125,-0.31099108331539305
2020-11-28,517.5973510742188,548.0448608398438,508.1253662109375,538.2297973632812,14770243833,0.0,0.0,ETH-USD,20.6324462890625,3.9861962674735545
2020-11-29,538.2645874023438,576.6024169921875,531.987548828125,575.758056640625,15017517758,0.0,0.0,ETH-USD,37.49346923828125,6.965620647500541
2020-11-30,575.757080078125,615.2405395507812,571.5377807617188,614.842529296875,20276867833,0.0,0.0,ETH-USD,39.08544921875,6.788531234986543
2020-12-01,615.0703125,635.1605834960938,571.7539672851562,587.3241577148438,27178964465,0.0,0.0,ETH-USD,-27.74615478515625,-4.51105413824639
2020-12-02,587.2615966796875,604.0224609375,578.7410278320312,598.3523559570312,16883292129,0.0,0.0,ETH-USD,11.09075927734375,1.888555175419214
2020-12-03,598.459228515625,622.4526977539062,588.3463745117188,616.708740234375,16146190946,0.0,0.0,ETH-USD,18.24951171875,3.049416041927329
2020-12-04,616.7227783203125,618.983154296875,569.2835083007812,569.3541870117188,16337589997,0.0,0.0,ETH-USD,-47.36859130859375,-7.680694304433739
2020-12-05,569.34765625,596.595458984375,563.1066284179688,596.595458984375,13498010566,0.0,0.0,ETH-USD,27.247802734375,4.785793431353042
2020-12-06,596.5686645507812,606.7919311523438,584.4117431640625,601.9089965820312,11290893016,0.0,0.0,ETH-USD,5.34033203125,0.8951747466104834
2020-12-07,601.797119140625,602.9179077148438,585.4286499023438,591.8433837890625,10720480962,0.0,0.0,ETH-USD,-9.9537353515625,-1.6540018280208086
2020-12-08,591.9008178710938,594.7515869140625,552.46923828125,554.8277587890625,14398919320,0.0,0.0,ETH-USD,-37.07305908203125,-6.2633904131730995
2020-12-09,554.7929077148438,577.2883911132812,532.9984130859375,573.4791259765625,15855915840,0.0,0.0,ETH-USD,18.68621826171875,3.3681429596290404
2020-12-10,573.5040283203125,574.6001586914062,549.7840576171875,559.6785278320312,11672582040,0.0,0.0,ETH-USD,-13.82550048828125,-2.4107067789521186
2020-12-11,559.67919921875,560.376708984375,537.8116455078125,545.79736328125,11098819124,0.0,0.0,ETH-USD,-13.8818359375,-2.4803201471266934
2020-12-12,545.5785522460938,573.3394165039062,545.24560546875,568.5673217773438,8534557897,0.0,0.0,ETH-USD,22.98876953125,4.213649791878268
2020-12-13,568.60986328125,593.78125,564.5659790039062,589.6632080078125,9070377862,0.0,0.0,ETH-USD,21.0533447265625,3.702599283992536
2020-12-14,589.782470703125,590.4929809570312,577.118408203125,586.0111694335938,8125837102,0.0,0.0,ETH-USD,-3.77130126953125,-0.6394393622847406
2020-12-15,586.0217895507812,596.2477416992188,580.6287841796875,589.3555908203125,9326645840,0.0,0.0,ETH-USD,3.33380126953125,0.5688869132471672
2020-12-16,589.378662109375,636.6403198242188,582.0391235351562,636.1818237304688,15817248373,0.0,0.0,ETH-USD,46.80316162109375,7.941102152152256
2020-12-17,636.1541748046875,673.834228515625,628.7493896484375,642.8689575195312,25479532147,0.0,0.0,ETH-USD,6.71478271484375,1.0555275718980117
2020-12-18,642.9169921875,662.6990966796875,632.3560791015625,654.8119506835938,15756303983,0.0,0.0,ETH-USD,11.89495849609375,1.850154629701358
2020-12-19,654.6242065429688,668.7695922851562,646.6162109375,659.2979125976562,12830893778,0.0,0.0,ETH-USD,4.6737060546875,0.7139525254296755
2020-12-20,659.18505859375,659.9237060546875,625.0144653320312,638.2908325195312,13375855442,0.0,0.0,ETH-USD,-20.89422607421875,-3.1697056542502247
2020-12-21,638.315185546875,646.8465576171875,600.8360595703125,609.81787109375,14419493621,0.0,0.0,ETH-USD,-28.497314453125,-4.464458170254871
2020-12-22,609.4205322265625,635.0765991210938,589.552001953125,634.8541870117188,14745890080,0.0,0.0,ETH-USD,25.43365478515625,4.173416128963121
2020-12-23,634.8245849609375,637.122802734375,560.3642578125,583.714599609375,15261413038,0.0,0.0,ETH-USD,-51.1099853515625,-8.051040643724823
2020-12-24,584.1356201171875,613.815185546875,568.5963745117188,611.607177734375,14317413703,0.0,0.0,ETH-USD,27.4715576171875,4.702941692149546
2020-12-25,611.5545654296875,633.0614013671875,605.4244384765625,626.4107055664062,13520927700,0.0,0.0,ETH-USD,14.85614013671875,2.429241964088781
2020-12-26,626.498046875,650.721435546875,617.402099609375,635.8358154296875,14761125202,0.0,0.0,ETH-USD,9.3377685546875,1.4904704972768397
2020-12-27,635.8871459960938,711.3935546875,628.3349609375,682.642333984375,26093552821,0.0,0.0,ETH-USD,46.75518798828125,7.352749349106746
2020-12-28,683.205810546875,745.8777465820312,683.205810546875,730.3973388671875,24222565862,0.0,0.0,ETH-USD,47.1915283203125,6.907366358980149
2020-12-29,730.3587036132812,737.952880859375,692.1494140625,731.5201416015625,18710683199,0.0,0.0,ETH-USD,1.16143798828125,0.15902295441066197
2020-12-30,731.4728393554688,754.30322265625,720.9888916015625,751.6189575195312,17294574210,0.0,0.0,ETH-USD,20.1461181640625,2.754185402401829
2020-12-31,751.6266479492188,754.2994384765625,726.5119018554688,737.8034057617188,13926846861,0.0,0.0,ETH-USD,-13.8232421875,-1.8391101785994586
2021-01-01,737.7083740234375,749.2018432617188,719.792236328125,730.3675537109375,13652004358,0.0,0.0,ETH-USD,-7.3408203125,-0.9950843139360618
2021-01-02,730.4026489257812,786.7984619140625,718.1094970703125,774.5349731445312,19740771179,0.0,0.0,ETH-USD,44.13232421875,6.042191150820216
2021-01-03,774.5118408203125,1006.5650024414062,771.5616455078125,975.5076904296876,45200463368,0.0,0.0,ETH-USD,200.9958496093751,25.95129461113124
2021-01-04,977.058837890625,1153.189208984375,912.3053588867188,1040.2330322265625,56945985763,0.0,0.0,ETH-USD,63.1741943359375,6.465751281910968
2021-01-05,1041.498779296875,1129.3714599609375,986.811279296875,1100.006103515625,41535932781,0.0,0.0,ETH-USD,58.50732421875,5.617608525499071
2021-01-06,1101.0050048828125,1209.4285888671875,1064.2333984375,1207.1121826171875,44699914188,0.0,0.0,ETH-USD,106.107177734375,9.637302034396175
2021-01-07,1208.078369140625,1282.57958984375,1167.443115234375,1225.6781005859375,40468027280,0.0,0.0,ETH-USD,17.5997314453125,1.4568368985724156
2021-01-08,1225.9678955078125,1273.8275146484375,1076.08154296875,1224.1971435546875,44334826666,0.0,0.0,ETH-USD,-1.770751953125,-0.14443705741507454
2021-01-09,1223.740478515625,1303.871826171875,1182.2703857421875,1281.0772705078125,33233105361,0.0,0.0,ETH-USD,57.3367919921875,4.685371857743562
2021-01-10,1280.87109375,1347.9261474609375,1194.715576171875,1262.2467041015625,40616938053,0.0,0.0,ETH-USD,-18.6243896484375,-1.4540409053897037
2021-01-11,1261.6229248046875,1261.6229248046875,924.922607421875,1090.1453857421875,60733630300,0.0,0.0,ETH-USD,-171.4775390625,-13.591821747297953
2021-01-12,1088.5267333984375,1149.240234375,1012.76416015625,1043.4345703125,37494601692,0.0,0.0,ETH-USD,-45.0921630859375,-4.142494777795434
2021-01-13,1043.740966796875,1134.3385009765625,994.549072265625,1130.7393798828125,30109792795,0.0,0.0,ETH-USD,86.9984130859375,8.33524943961201
2021-01-14,1130.231201171875,1244.1630859375,1093.060791015625,1218.4530029296875,33410915929,0.0,0.0,ETH-USD,88.2218017578125,7.80564203734069
2021-01-15,1221.877197265625,1250.505859375,1090.7210693359375,1171.8345947265625,35972039310,0.0,0.0,ETH-USD,-50.0426025390625,-4.095550899145202
2021-01-16,1171.443115234375,1290.0535888671875,1157.623779296875,1233.53759765625,32319240157,0.0,0.0,ETH-USD,62.094482421875,5.300682689099379
2021-01-17,1233.453369140625,1265.6446533203125,1174.3885498046875,1230.1722412109375,29258032819,0.0,0.0,ETH-USD,-3.2811279296875,-0.2660115097803443
2021-01-18,1230.313232421875,1259.4500732421875,1187.31103515625,1257.279541015625,25817455560,0.0,0.0,ETH-USD,26.96630859375,2.191824641328676
2021-01-19,1257.4345703125,1432.300048828125,1254.52294921875,1377.2958984375,47195935190,0.0,0.0,ETH-USD,119.861328125,9.532211930137393
2021-01-20,1375.2484130859375,1405.744140625,1243.2999267578125,1382.2740478515625,46784030909,0.0,0.0,ETH-USD,7.025634765625,0.5108629611038844
2021-01-21,1382.6844482421875,1382.6844482421875,1098.4761962890625,1121.5709228515625,45932464754,0.0,0.0,ETH-USD,-261.113525390625,-18.884534770213097
2021-01-22,1118.8890380859375,1271.6876220703125,1046.5965576171875,1236.51220703125,43918338506,0.0,0.0,ETH-USD,117.6231689453125,10.51249631925327
2021-01-23,1235.2679443359375,1272.151123046875,1200.893310546875,1230.9906005859375,27253895441,0.0,0.0,ETH-USD,-4.27734375,-0.3462684974229975
2021-01-24,1231.2105712890625,1395.111328125,1225.2740478515625,1391.609375,36418163554,0.0,0.0,ETH-USD,160.3988037109375,13.02773119816555
2021-01-25,1390.639892578125,1467.784912109375,1304.9739990234375,1324.414794921875,43565777745,0.0,0.0,ETH-USD,-66.22509765625,-4.7622032137647405
2021-01-26,1323.74169921875,1376.0850830078125,1253.34033203125,1357.05810546875,41572917750,0.0,0.0,ETH-USD,33.31640625,2.5168358955272603
2021-01-27,1358.3333740234375,1368.0740966796875,1215.311279296875,1253.1871337890625,39394416990,0.0,0.0,ETH-USD,-105.146240234375,-7.740827270033693
2021-01-28,1251.27978515625,1356.2886962890625,1226.1739501953125,1332.4921875,34637234789,0.0,0.0,ETH-USD,81.21240234375,6.490347187508415
2021-01-29,1369.0867919921875,1428.981201171875,1292.2401123046875,1382.5228271484375,53611955259,0.0,0.0,ETH-USD,13.43603515625,0.9813866611552754
2021-01-30,1382.23193359375,1402.3997802734375,1328.529052734375,1376.115478515625,30616574234,0.0,0.0,ETH-USD,-6.116455078125,-0.4425056988968885
2021-01-31,1376.8236083984375,1378.916015625,1288.5015869140625,1314.9862060546875,25198853581,0.0,0.0,ETH-USD,-61.83740234375,-4.4913089786193545
2021-02-01,1314.855224609375,1373.8458251953125,1274.3577880859375,1369.04052734375,29210670920,0.0,0.0,ETH-USD,54.185302734375,4.1210090449671135
2021-02-02,1369.505126953125,1542.990966796875,1362.771240234375,1515.1937255859375,45437142801,0.0,0.0,ETH-USD,145.6885986328125,10.638046967881055
2021-02-03,1514.7696533203125,1660.9095458984375,1510.01025390625,1660.9095458984375,41874566399,0.0,0.0,ETH-USD,146.139892578125,9.647664399520574
2021-02-04,1661.170166015625,1689.1866455078125,1561.853515625,1594.7626953125,44396871836,0.0,0.0,ETH-USD,-66.407470703125,-3.9976320344354397
2021-02-05,1594.7933349609375,1756.510986328125,1594.7933349609375,1718.65087890625,40108628454,0.0,0.0,ETH-USD,123.8575439453125,7.766369549590965
2021-02-06,1717.7974853515625,1738.314453125,1649.0687255859375,1677.8468017578125,39873420648,0.0,0.0,ETH-USD,-39.95068359375,-2.3256922852913444
2021-02-07,1677.605712890625,1690.03662109375,1501.750244140625,1614.227783203125,39889440151,0.0,0.0,ETH-USD,-63.3779296875,-3.7778799392793947
2021-02-08,1613.6422119140625,1770.5908203125,1571.5799560546875,1746.6168212890625,48012285956,0.0,0.0,ETH-USD,132.974609375,8.240650151142786
2021-02-09,1746.9261474609375,1815.963623046875,1711.62060546875,1768.0350341796875,44180727529,0.0,0.0,ETH-USD,21.10888671875,1.2083445398897157
2021-02-10,1768.039794921875,1826.69677734375,1686.5423583984375,1744.243408203125,41916084617,0.0,0.0,ETH-USD,-23.79638671875,-1.345919180501336
2021-02-11,1743.7142333984375,1806.5390625,1708.67919921875,1783.7979736328125,36021495262,0.0,0.0,ETH-USD,40.083740234375,2.2987562678921996
2021-02-12,1783.4891357421875,1861.35693359375,1744.1689453125,1843.5325927734375,37905036865,0.0,0.0,ETH-USD,60.04345703125,3.366628695849235
2021-02-13,1843.98681640625,1871.603515625,1770.612060546875,1814.10986328125,35359490535,0.0,0.0,ETH-USD,-29.876953125,-1.6202368075075104
2021-02-14,1814.372314453125,1848.154052734375,1789.9141845703125,1805.0841064453125,31439114900,0.0,0.0,ETH-USD,-9.2882080078125,-0.5119240375210468
2021-02-15,1804.6767578125,1833.83056640625,1683.9066162109375,1779.791015625,38955610883,0.0,0.0,ETH-USD,-24.8857421875,-1.3789584245360766
2021-02-16,1778.945556640625,1824.5186767578125,1729.6419677734375,1781.0675048828125,34269369268,0.0,0.0,ETH-USD,2.1219482421875,0.11928123568855048
2021-02-17,1781.35009765625,1853.6676025390625,1736.705810546875,1848.458251953125,35955412703,0.0,0.0,ETH-USD,67.108154296875,3.767263626906931
2021-02-18,1848.206298828125,1949.9034423828125,1848.206298828125,1937.44921875,28255902969,0.0,0.0,ETH-USD,89.242919921875,4.828623297002095
2021-02-19,1938.85986328125,1969.5469970703125,1896.6844482421875,1960.164794921875,26268814253,0.0,0.0,ETH-USD,21.304931640625,1.0988381390581459
2021-02-20,1959.9029541015625,2036.2864990234375,1830.531494140625,1919.5340576171875,34696091102,0.0,0.0,ETH-USD,-40.368896484375,-2.059739560057986
2021-02-21,1918.673095703125,1974.2596435546875,1890.3681640625,1935.60107421875,23626547717,0.0,0.0,ETH-USD,16.927978515625,0.8822752845982604
2021-02-22,1935.557861328125,1936.4537353515625,1580.6265869140625,1781.992919921875,42409646036,0.0,0.0,ETH-USD,-153.56494140625,-7.9338853399545535
2021-02-23,1781.4090576171875,1781.4090576171875,1378.8409423828125,1570.2039794921875,52029864713,0.0,0.0,ETH-USD,-211.205078125,-11.85606849936577
2021-02-24,1571.4764404296875,1710.9837646484375,1511.0189208984375,1626.57568359375,31329000537,0.0,0.0,ETH-USD,55.0992431640625,3.506208667627035
2021-02-25,1625.3939208984375,1670.22412109375,1465.0589599609375,1475.7037353515625,24481681873,0.0,0.0,ETH-USD,-149.690185546875,-9.209471231695861
2021-02-26,1478.6533203125,1559.0289306640625,1407.979248046875,1446.03369140625,31435997881,0.0,0.0,ETH-USD,-32.61962890625,-2.2060362938458176
2021-02-27,1446.929443359375,1524.932373046875,1433.7869873046875,1459.97314453125,20742103233,0.0,0.0,ETH-USD,13.043701171875,0.9014745834179093
2021-02-28,1459.8604736328125,1468.3914794921875,1300.47216796875,1416.0489501953125,27637026080,0.0,0.0,ETH-USD,-43.8115234375,-3.001076077392282
2021-03-01,1417.151123046875,1567.694580078125,1416.4161376953125,1564.7076416015625,24032838645,0.0,0.0,ETH-USD,147.5565185546875,10.412193601303507
2021-03-02,1564.0634765625,1597.610107421875,1461.325439453125,1492.6087646484375,22523669722,0.0,0.0,ETH-USD,-71.4547119140625,-4.568530176991647
2021-03-03,1491.451171875,1650.360595703125,1481.90576171875,1575.8531494140625,22674780680,0.0,0.0,ETH-USD,84.4019775390625,5.659050670291492
2021-03-04,1574.623779296875,1622.953857421875,1511.1033935546875,1541.914306640625,22906118718,0.0,0.0,ETH-USD,-32.70947265625,-2.0772881170927024
2021-03-05,1541.541748046875,1547.878173828125,1450.891357421875,1533.2750244140625,21067146937,0.0,0.0,ETH-USD,-8.2667236328125,-0.5362633638230294
2021-03-06,1532.372802734375,1669.1065673828125,1519.14111328125,1654.7415771484375,22746262366,0.0,0.0,ETH-USD,122.3687744140625,7.98557467188839
2021-03-07,1655.3924560546875,1730.9241943359375,1636.564453125,1723.15380859375,23809935410,0.0,0.0,ETH-USD,67.7613525390625,4.093370867507683
2021-03-08,1724.229248046875,1835.192138671875,1670.9420166015625,1834.7279052734375,27630991158,0.0,0.0,ETH-USD,110.4986572265625,6.408582695817863
2021-03-09,1835.1480712890625,1868.048828125,1804.266357421875,1868.048828125,23461244507,0.0,0.0,ETH-USD,32.9007568359375,1.79281210877044
2021-03-10,1868.489013671875,1873.80322265625,1766.490478515625,1799.166259765625,25154173185,0.0,0.0,ETH-USD,-69.32275390625,-3.71009694994245
2021-03-11,1798.033935546875,1843.81884765625,1734.6170654296875,1826.1949462890625,24013132909,0.0,0.0,ETH-USD,28.1610107421875,1.5662113036605332
2021-03-12,1826.5467529296875,1839.497314453125,1728.98095703125,1772.1024169921875,22435821312,0.0,0.0,ETH-USD,-54.4443359375,-2.980725012933508
2021-03-13,1772.1663818359375,1937.6455078125,1733.639892578125,1924.6854248046875,25014689475,0.0,0.0,ETH-USD,152.51904296875,8.606361373966624
2021-03-14,1923.86376953125,1930.77978515625,1845.1199951171875,1854.5643310546875,19344589211,0.0,0.0,ETH-USD,-69.2994384765625,-3.6020969662237223
2021-03-15,1854.086669921875,1889.1966552734375,1749.6063232421875,1791.7022705078125,26244738810,0.0,0.0,ETH-USD,-62.3843994140625,-3.3646970460496957
2021-03-16,1792.413818359375,1817.0601806640625,1720.05322265625,1806.9718017578125,23828509590,0.0,0.0,ETH-USD,14.5579833984375,0.8121999088225427
2021-03-17,1807.05615234375,1839.8189697265625,1749.179931640625,1823.4493408203125,24512917348,0.0,0.0,ETH-USD,16.3931884765625,0.90717648454369
2021-03-18,1823.158447265625,1848.6461181640625,1705.716064453125,1782.8551025390625,23263845504,0.0,0.0,ETH-USD,-40.3033447265625,-2.210633134328478
2021-03-19,1782.5687255859375,1841.196044921875,1746.473388671875,1817.6241455078125,21249297710,0.0,0.0,ETH-USD,35.055419921875,1.9665676514296606
2021-03-20,1817.522705078125,1874.708984375,1811.7286376953125,1812.6346435546875,22677674970,0.0,0.0,ETH-USD,-4.8880615234375,-0.26894087814035805
2021-03-21,1812.6065673828125,1823.35302734375,1764.1392822265625,1788.217041015625,22977404620,0.0,0.0,ETH-USD,-24.3895263671875,-1.3455499282672831
2021-03-22,1788.3621826171875,1811.96826171875,1674.2998046875,1691.333984375,23599296129,0.0,0.0,ETH-USD,-97.0281982421875,-5.425533998945958
2021-03-23,1690.871826171875,1725.1087646484375,1662.5399169921875,1678.650146484375,21998237965,0.0,0.0,ETH-USD,-12.2216796875,-0.7228034377490232
2021-03-24,1678.0025634765625,1740.42822265625,1570.7879638671875,1593.4134521484375,31228051473,0.0,0.0,ETH-USD,-84.589111328125,-5.041059720008378
